field_name,form_name,section_header,field_type,field_label,select_choices_or_calculations,field_note,text_validation_type_or_show_slider_number,text_validation_min,text_validation_max,identifier,branching_logic,required_field,custom_alignment,question_number,matrix_group_name,matrix_ranking,field_annotation
navigator_actions_10,patient_navigation,,checkbox,Navigator actions,"1, Connect patient with appropriate healthcare professional | 2, Educate patient on scheduling process | 3, Emotional support | 4, Provide verbal information | 5, Provide written information | 6, Remind patient to attend appointment, to attend procedure | 7, Resource referral | 8, Schedule appointment, test or other procedure on behalf of the patient | 9, Transportation assistance (cab, uber, bus, train, other) | 10, Verify/check/confirm appointments | 11, Navigator took no actions",,,,,,[did_you_attempt_to_contact46] = '1',,,,,,
closing_the_conversation_s_10,patient_navigation,,descriptive,"Closing the conversation. 
  
Summarize what you have talked about so far: 
- Appointment status 
- Barriers 
- SMART goal 
  
Ask if they have anything more they would like to talk about. 
  
Plan a date and time for your next follow up phone call.  ",,,,,,,[did_you_attempt_to_contact46] = '1',,,,,,
are_you_done_navigating_th_10,patient_navigation,,yesno,Are you done navigating this patient due to connection to care?,,,,,,,[did_you_attempt_to_contact46] = '1',,,,,,
comments_10,patient_navigation,,notes,"Summary of call

**Please include the following:
1) Was patient compliant? 
2) Does the patient understand the course of treatment/follow-up?
3) Is there anything else we can do to help the patient?
4) Any other relevant information.",,,,,,,[did_you_attempt_to_contact46] = '1',,,,,,
did_you_attempt_to_contact51,patient_navigation,ELEVENTH ENCOUNTER,yesno,Did you attempt to contact the patient?,,,,,,,,,,,,,
date_and_time51,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact51] = '1',,,,,,
did_patient_respond51,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
did_you_attempt_to_contact52,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond51] = '0',,,,,,
date_and_time52,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact52] = '1',,,,,,
did_patient_respond52,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact52] = '1',,,,,,
did_you_attempt_to_contact53,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond52] = '0',,,,,,
date_and_time53,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact53] = '1',,,,,,
did_patient_respond53,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact53] = '1',,,,,,
did_you_attempt_to_contact54,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond53] = '0',,,,,,
date_and_time54,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact54] = '1',,,,,,
did_patient_respond54,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact54] = '1',,,,,,
did_you_attempt_to_contact55,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond54] = '0',,,,,,
date_and_time55,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact55] = '1',,,,,,
did_patient_respond55,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact55] = '1',,,,,,
method_of_communication_11,patient_navigation,,dropdown,Method of communication,"1, Phone call | 2, Text message | 3, Email",,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
follow_up_appointment_stat_11,patient_navigation,,dropdown,Follow up appointment status,"1, Appointment has not been scheduled | 2, Appointment has been scheduled | 3, Appointment has been attended | 4, Unable to obtain information",,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
who_made_the_appointment_11,patient_navigation,,dropdown,Who made the appointment?,"1, Patient | 2, Family or friend of patient | 3, Navigator",,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
date_and_time_of_appointme_11,patient_navigation,,text,Date and time of appointment,,,datetime_mdy,,,,[did_you_attempt_to_contact51] = '1',,,,,,
location_of_appointment_ie_11,patient_navigation,,text,Location of appointment (ie. name of clinic),,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
since_the_last_phone_call_11,patient_navigation,,checkbox,"Since the last phone call with the patient, what outcomes have been achieved from navigating?","1, Scheduled appointment | 2, Attended appointment | 3, SMART goal met | 4, Other | 5, None",,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
other13,patient_navigation,,text,Other,,,,,,,[since_the_last_phone_call_11(4)] = '1',,,,,,
the_conversation_transitio_11,patient_navigation,,descriptive,"The conversation transitions to eliciting and talking about barriers: 
  
1. If the patient has not already determined where to schedule an appointment (their referrals consultation at the health fair should help with this), help the patient figure out where to go. 
  
2. If patient has not scheduled an appointment: 
""What has kept you from scheduling an appointment?"" ""What would get you to schedule an appointment?"" ""Do you want my assistance in scheduling an appointment?""  
  
3. If the patient has scheduled but not yet attended the appointment: 
""What may be challenging in attending this appointment?"" 
""What may be simple in attending this appointment?"" 
  
4. If the patient has attended the appointment: 
""Congratulations!"" Technically your role as patient navigator for the study has been fulfilled, but you can offer if they want your assistance for attending a follow up appointment (and if so, write a comment about it) ",,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
barriers_to_care_identifie_11,patient_navigation,,checkbox,Barriers to care identified,"1, Care coordination | 2, Communication/education | 3, Logistical | 4, Insurance/medical costs | 5, Health promotion | 6, Cultural/religious/spiritual | 7, Work/school | 8, Psychosocial/distress/behavioral | 9, None | 10, Other",,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
other_barriers_11,patient_navigation,,text,Other barriers,,,,,,,[barriers_to_care_identifie_11(10)] = '1',,,,,,
care_coordination_barriers_11,patient_navigation,,checkbox,Care coordination barriers,"1, Access to care/system challenges | 2, Coordinating appointments | 3, Health care concerns",,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
the_conversation_now_trans_11,patient_navigation,,descriptive,"The conversation now transitions to using motivational interviewing to address the barriers the patient brought up. If the patient brings up a laundry list of barriers, ask the patient which one they want to focus on for the call. The goal is to address the barrier so that the patient feels motivated to make or attend their health care appointment. 
  
The fields below are for you (patient navigator) to log and keep track of the motivational interviewing conversation. 
  
""I'm hearing from you that you are encountering some barriers in getting health care. Let's talk about one of them today and see how we can overcome it."" ",,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
were_motivational_intervie_11,patient_navigation,,yesno,Were motivational interviewing techniques used?,,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
what_is_the_behavior_to_ch_11,patient_navigation,,text,What is the behavior to change?,,,,,,,[were_motivational_intervie_11] = '1',,,,,,
other_behavior_to_change_11,patient_navigation,,text,Other behavior to change,,,,,,,[were_motivational_intervie_11] = '1',,,,,,
stage_of_change_11,patient_navigation,,dropdown,Stage of change,"1, Precontemplative | 2, Contemplative | 3, Preparation | 4, Action | 5, Maintenance | 6, Relapse",,,,,,[were_motivational_intervie_11] = '1',,,,,,
the_conversation_transitio12,patient_navigation,,descriptive,"The conversation transitions from motivational interviewing to setting SMART goals.  
  
""Given our conversation thus far, what goals about the barrier we discussed or about seeing a doctor can you make for next time we talk?""  
""Can you make this goal specific?""  
Get them to make their goal S.M.A.R.T by asking them questions that help them articulate very specifically how they will achieve their goal. There is room to document their goal on this form.",,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
were_smart_goals_made_11,patient_navigation,,yesno,Were SMART goals made?,,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
what_is_the_specific_smart_12,patient_navigation,,notes,"What is the specific SMART goals? 
SMART = a goal that is specific, measurable, agreed upon, realistic, and time based.",,,,,,,[were_smart_goals_made_11] = '1',,,,,,
navigator_actions_11,patient_navigation,,checkbox,Navigator actions,"1, Connect patient with appropriate healthcare professional | 2, Educate patient on scheduling process | 3, Emotional support | 4, Provide verbal information | 5, Provide written information | 6, Remind patient to attend appointment, to attend procedure | 7, Resource referral | 8, Schedule appointment, test or other procedure on behalf of the patient | 9, Transportation assistance (cab, uber, bus, train, other) | 10, Verify/check/confirm appointments | 11, Navigator took no actions",,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
closing_the_conversation_s_11,patient_navigation,,descriptive,"Closing the conversation. 
  
Summarize what you have talked about so far: 
- Appointment status 
- Barriers 
- SMART goal 
  
Ask if they have anything more they would like to talk about. 
  
Plan a date and time for your next follow up phone call.  ",,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
are_you_done_navigating_th_11,patient_navigation,,yesno,Are you done navigating this patient due to connection to care?,,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
comments_11,patient_navigation,,notes,"Summary of call

**Please include the following:
1) Was patient compliant? 
2) Does the patient understand the course of treatment/follow-up?
3) Is there anything else we can do to help the patient?
4) Any other relevant information.",,,,,,,[did_you_attempt_to_contact51] = '1',,,,,,
did_you_attempt_to_contact56,patient_navigation,TWELFTH ENCOUNTER,yesno,Did you attempt to contact the patient?,,,,,,,,,,,,,
date_and_time56,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact56] = '1',,,,,,
did_patient_respond56,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
did_you_attempt_to_contact57,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond56] = '0',,,,,,
date_and_time57,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact57] = '1',,,,,,
did_patient_respond57,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact57] = '1',,,,,,
did_you_attempt_to_contact58,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond57] = '0',,,,,,
date_and_time58,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact58] = '1',,,,,,
did_patient_respond58,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact58] = '1',,,,,,
did_you_attempt_to_contact59,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond58] = '0',,,,,,
date_and_time59,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact59] = '1',,,,,,
did_patient_respond59,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact59] = '1',,,,,,
did_you_attempt_to_contact60,patient_navigation,,yesno,Did you attempt to contact the patient?,,,,,,,[did_patient_respond59] = '0',,,,,,
date_and_time60,patient_navigation,,text,Date and time,,,datetime_mdy,,,,[did_you_attempt_to_contact60] = '1',,,,,,
did_patient_respond60,patient_navigation,,yesno,Did patient respond?,,,,,,,[did_you_attempt_to_contact60] = '1',,,,,,
method_of_communication_12,patient_navigation,,dropdown,Method of communication,"1, Phone call | 2, Text message | 3, Email",,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
follow_up_appointment_stat_12,patient_navigation,,dropdown,Follow up appointment status,"1, Appointment has not been scheduled | 2, Appointment has been scheduled | 3, Appointment has been attended | 4, Unable to obtain information",,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
who_made_the_appointment_12,patient_navigation,,dropdown,Who made the appointment?,"1, Patient | 2, Family or friend of patient | 3, Navigator",,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
date_and_time_of_appointme_12,patient_navigation,,text,Date and time of appointment,,,datetime_mdy,,,,[did_you_attempt_to_contact56] = '1',,,,,,
location_of_appointment_ie_12,patient_navigation,,text,Location of appointment (ie. name of clinic),,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
since_the_last_phone_call_12,patient_navigation,,checkbox,"Since the last phone call with the patient, what outcomes have been achieved from navigating?","1, Scheduled appointment | 2, Attended appointment | 3, SMART goal met | 4, Other | 5, None",,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
other14,patient_navigation,,text,Other,,,,,,,[since_the_last_phone_call_12(4)] = '1',,,,,,
the_conversation_transitio_12,patient_navigation,,descriptive,"The conversation transitions to eliciting and talking about barriers: 
  
1. If the patient has not already determined where to schedule an appointment (their referrals consultation at the health fair should help with this), help the patient figure out where to go. 
  
2. If patient has not scheduled an appointment: 
""What has kept you from scheduling an appointment?"" ""What would get you to schedule an appointment?"" ""Do you want my assistance in scheduling an appointment?""  
  
3. If the patient has scheduled but not yet attended the appointment: 
""What may be challenging in attending this appointment?"" 
""What may be simple in attending this appointment?"" 
  
4. If the patient has attended the appointment: 
""Congratulations!"" Technically your role as patient navigator for the study has been fulfilled, but you can offer if they want your assistance for attending a follow up appointment (and if so, write a comment about it) ",,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
barriers_to_care_identifie_12,patient_navigation,,checkbox,Barriers to care identified,"1, Care coordination | 2, Communication/education | 3, Logistical | 4, Insurance/medical costs | 5, Health promotion | 6, Cultural/religious/spiritual | 7, Work/school | 8, Psychosocial/distress/behavioral | 9, None | 10, Other",,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
other_barriers_12,patient_navigation,,text,Other barriers,,,,,,,[barriers_to_care_identifie_12(10)] = '1',,,,,,
care_coordination_barriers_12,patient_navigation,,checkbox,Care coordination barriers,"1, Access to care/system challenges | 2, Coordinating appointments | 3, Health care concerns",,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
the_conversation_now_trans_12,patient_navigation,,descriptive,"The conversation now transitions to using motivational interviewing to address the barriers the patient brought up. If the patient brings up a laundry list of barriers, ask the patient which one they want to focus on for the call. The goal is to address the barrier so that the patient feels motivated to make or attend their health care appointment. 
  
The fields below are for you (patient navigator) to log and keep track of the motivational interviewing conversation. 
  
""I'm hearing from you that you are encountering some barriers in getting health care. Let's talk about one of them today and see how we can overcome it."" ",,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
were_motivational_intervie_12,patient_navigation,,yesno,Were motivational interviewing techniques used?,,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
what_is_the_behavior_to_ch_12,patient_navigation,,text,What is the behavior to change?,,,,,,,[were_motivational_intervie_12] = '1',,,,,,
other_behavior_to_change_12,patient_navigation,,text,Other behavior to change,,,,,,,[were_motivational_intervie_12] = '1',,,,,,
stage_of_change_12,patient_navigation,,dropdown,Stage of change,"1, Precontemplative | 2, Contemplative | 3, Preparation | 4, Action | 5, Maintenance | 6, Relapse",,,,,,[were_motivational_intervie_12] = '1',,,,,,
the_conversation_transitio13,patient_navigation,,descriptive,"The conversation transitions from motivational interviewing to setting SMART goals.  
  
""Given our conversation thus far, what goals about the barrier we discussed or about seeing a doctor can you make for next time we talk?""  
""Can you make this goal specific?""  
Get them to make their goal S.M.A.R.T by asking them questions that help them articulate very specifically how they will achieve their goal. There is room to document their goal on this form.",,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
were_smart_goals_made_12,patient_navigation,,yesno,Were SMART goals made?,,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
what_is_the_specific_smart_13,patient_navigation,,notes,"What is the specific SMART goals? 
SMART = a goal that is specific, measurable, agreed upon, realistic, and time based.",,,,,,,[were_smart_goals_made_12] = '1',,,,,,
navigator_actions_12,patient_navigation,,checkbox,Navigator actions,"1, Connect patient with appropriate healthcare professional | 2, Educate patient on scheduling process | 3, Emotional support | 4, Provide verbal information | 5, Provide written information | 6, Remind patient to attend appointment, to attend procedure | 7, Resource referral | 8, Schedule appointment, test or other procedure on behalf of the patient | 9, Transportation assistance (cab, uber, bus, train, other) | 10, Verify/check/confirm appointments | 11, Navigator took no actions",,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
closing_the_conversation_s_12,patient_navigation,,descriptive,"Closing the conversation. 
  
Summarize what you have talked about so far: 
- Appointment status 
- Barriers 
- SMART goal 
  
Ask if they have anything more they would like to talk about. 
  
Plan a date and time for your next follow up phone call.  ",,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
are_you_done_navigating_th_12,patient_navigation,,yesno,Are you done navigating this patient due to connection to care?,,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
comments_12,patient_navigation,,notes,"Summary of call

**Please include the following:
1) Was patient compliant? 
2) Does the patient understand the course of treatment/follow-up?
3) Is there anything else we can do to help the patient?
4) Any other relevant information.",,,,,,,[did_you_attempt_to_contact56] = '1',,,,,,
